Race,County,Town,Candidate Name,Party,Percent of Votes,Count of Votes,# Precincts Counted,Total # of Precincts,Winner Flag
ATTORNEY GENERAL,ESSEX,VICTORY,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,BAKERSFIELD,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,BAKERSFIELD,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,BAKERSFIELD,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,BERKSHIRE,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,BERKSHIRE,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,BERKSHIRE,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,ENOSBURGH,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,ENOSBURGH,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,ENOSBURGH,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,FAIRFAX,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,FAIRFAX,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,FAIRFAX,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,FAIRFIELD,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,FAIRFIELD,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,FAIRFIELD,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,FLETCHER,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,FLETCHER,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,FLETCHER,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,FRANKLIN,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,FRANKLIN,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,FRANKLIN,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,GEORGIA,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,GEORGIA,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,GEORGIA,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,HIGHGATE,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,HIGHGATE,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,HIGHGATE,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,MONTGOMERY,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,MONTGOMERY,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,MONTGOMERY,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,RICHFORD,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,RICHFORD,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,RICHFORD,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,SAINT ALBANS CITY,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,SAINT ALBANS CITY,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,SAINT ALBANS CITY,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,SAINT ALBANS TOWN,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,SAINT ALBANS TOWN,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,SAINT ALBANS TOWN,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,SHELDON,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,SHELDON,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,SHELDON,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,SWANTON,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,SWANTON,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,FRANKLIN,SWANTON,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,GRAND ISLE,ALBURGH,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,GRAND ISLE,ALBURGH,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,GRAND ISLE,ALBURGH,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,GRAND ISLE,GRAND ISLE,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,GRAND ISLE,GRAND ISLE,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,GRAND ISLE,GRAND ISLE,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,GRAND ISLE,ISLE LA MOTTE,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,GRAND ISLE,ISLE LA MOTTE,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,GRAND ISLE,ISLE LA MOTTE,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,GRAND ISLE,NORTH HERO,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,GRAND ISLE,NORTH HERO,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,GRAND ISLE,NORTH HERO,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,GRAND ISLE,SOUTH HERO,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,GRAND ISLE,SOUTH HERO,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,GRAND ISLE,SOUTH HERO,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,LAMOILLE,BELVIDERE,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,LAMOILLE,BELVIDERE,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,LAMOILLE,BELVIDERE,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,LAMOILLE,CAMBRIDGE,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,LAMOILLE,CAMBRIDGE,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,LAMOILLE,CAMBRIDGE,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,LAMOILLE,EDEN,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,LAMOILLE,EDEN,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,LAMOILLE,EDEN,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,LAMOILLE,ELMORE,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,LAMOILLE,ELMORE,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,LAMOILLE,ELMORE,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,LAMOILLE,HYDE PARK,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,LAMOILLE,HYDE PARK,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,LAMOILLE,HYDE PARK,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,LAMOILLE,JOHNSON,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,LAMOILLE,JOHNSON,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,LAMOILLE,JOHNSON,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,LAMOILLE,MORRISTOWN,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,LAMOILLE,MORRISTOWN,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,LAMOILLE,MORRISTOWN,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,LAMOILLE,STOWE,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,LAMOILLE,STOWE,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,LAMOILLE,STOWE,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,LAMOILLE,WATERVILLE,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,LAMOILLE,WATERVILLE,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,LAMOILLE,WATERVILLE,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,LAMOILLE,WOLCOTT,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,LAMOILLE,WOLCOTT,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,LAMOILLE,WOLCOTT,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,BRADFORD,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,BRADFORD,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,BRADFORD,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,BRAINTREE,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,BRAINTREE,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,BRAINTREE,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,BROOKFIELD,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,BROOKFIELD,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,BROOKFIELD,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,CHELSEA,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,CHELSEA,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,CHELSEA,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,CORINTH,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,CORINTH,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,CORINTH,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,FAIRLEE,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,FAIRLEE,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,FAIRLEE,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,NEWBURY,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,NEWBURY,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,NEWBURY,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,ORANGE,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,ORANGE,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,ORANGE,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,RANDOLPH,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,RANDOLPH,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,RANDOLPH,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,STRAFFORD,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,STRAFFORD,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,STRAFFORD,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,THETFORD,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,THETFORD,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,THETFORD,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,TOPSHAM,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,TOPSHAM,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,TOPSHAM,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,TUNBRIDGE,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,TUNBRIDGE,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,TUNBRIDGE,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,VERSHIRE,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,VERSHIRE,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,VERSHIRE,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,WASHINGTON,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,WASHINGTON,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,WASHINGTON,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,WEST FAIRLEE,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,WEST FAIRLEE,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,WEST FAIRLEE,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,WILLIAMSTOWN,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,WILLIAMSTOWN,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORANGE,WILLIAMSTOWN,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,ALBANY,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,ALBANY,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,ALBANY,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,BARTON,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,BARTON,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,BARTON,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,BROWNINGTON,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,BROWNINGTON,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,BROWNINGTON,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,CHARLESTON,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,CHARLESTON,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,CHARLESTON,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,COVENTRY,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,COVENTRY,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,COVENTRY,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,CRAFTSBURY,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,CRAFTSBURY,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,CRAFTSBURY,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,DERBY,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,DERBY,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,DERBY,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,GLOVER,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,GLOVER,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,GLOVER,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,GREENSBORO,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,GREENSBORO,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,GREENSBORO,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,HOLLAND,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,HOLLAND,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,HOLLAND,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,IRASBURG,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,IRASBURG,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,IRASBURG,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,JAY,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,JAY,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,JAY,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,LOWELL,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,LOWELL,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,LOWELL,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,MORGAN,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,MORGAN,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,MORGAN,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,NEWPORT CITY,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,NEWPORT CITY,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,NEWPORT CITY,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,NEWPORT TOWN,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,NEWPORT TOWN,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,NEWPORT TOWN,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,TROY,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,TROY,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,TROY,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,WESTFIELD,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,WESTFIELD,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,WESTFIELD,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,WESTMORE,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,WESTMORE,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,ORLEANS,WESTMORE,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,BENSON,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,BENSON,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,BENSON,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,BRANDON,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,BRANDON,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,BRANDON,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,CASTLETON,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,CASTLETON,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,CASTLETON,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,CHITTENDEN,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,CHITTENDEN,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,CHITTENDEN,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,CLARENDON,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,CLARENDON,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,CLARENDON,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,DANBY,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,DANBY,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,DANBY,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,FAIR HAVEN,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,FAIR HAVEN,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,FAIR HAVEN,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,HUBBARDTON,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,HUBBARDTON,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,HUBBARDTON,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,IRA,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,IRA,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,IRA,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,KILLINGTON,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,KILLINGTON,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,KILLINGTON,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,MENDON,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,MENDON,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,MENDON,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,MIDDLETOWN SPRINGS,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,MIDDLETOWN SPRINGS,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,MIDDLETOWN SPRINGS,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,MOUNT HOLLY,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,MOUNT HOLLY,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,MOUNT HOLLY,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,MOUNT TABOR,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,MOUNT TABOR,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,MOUNT TABOR,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,PAWLET,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,PAWLET,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,PAWLET,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,PITTSFIELD,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,PITTSFIELD,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,PITTSFIELD,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,PITTSFORD,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,PITTSFORD,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,PITTSFORD,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,POULTNEY,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,POULTNEY,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,POULTNEY,H. BROOKE PAIGE,GOP,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,PROCTOR,T.J. DONOVAN,Dem,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,PROCTOR,CRIS ERICSON,Prog,0%,0,0,275,false
ATTORNEY GENERAL,RUTLAND,PROCTOR,H. BROOKE PAIGE,GOP,0%,0,0,275,false
